number;group;name;suggested_cost_price;extra_cost;sales_price;unit_id;stock_quantity;description;min_inventory_quantity;min_sales_quantity;min_purchase_quantity;barcode;default_location_id;variation_id;weight;weight_unit;width;height;depth;size_unit;supplier_product_number;is_barred;discount_group;image_url;Har batchstyring;has_serial_numbers;default_supplier_id
SOL-60596042.062;25;; kr 4.487,89 ;; kr 9.234 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-D450950S;25;; kr 4.491,05 ;; kr 9.241 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17140112;25;; kr 4.492,80 ;; kr 9.244 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17140112G;25;; kr 4.492,80 ;; kr 9.244 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17210075;25;; kr 4.492,80 ;; kr 9.244 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-UMSDZ040;25;; kr 4.493,97 ;; kr 9.247 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16720010;25;; kr 4.776,64 ;; kr 9.250 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16724046;25;; kr 4.776,64 ;; kr 9.250 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24843203;25;; kr 4.776,64 ;; kr 9.250 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421069;25;; kr 4.777,58 ;; kr 9.252 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19622024.1;25;; kr 4.777,58 ;; kr 9.252 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16727003;25;; kr 4.782,38 ;; kr 9.261 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17422035;25;; kr 4.782,84 ;; kr 9.262 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17B21021;25;; kr 4.782,84 ;; kr 9.262 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16724021;25;; kr 4.783,31 ;; kr 9.263 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49430100;25;; kr 4.502,63 ;; kr 9.265 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60978135;25;; kr 4.319,06 ;; kr 9.273 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-609A0105;25;; kr 4.319,06 ;; kr 9.273 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-36111000;25;; kr 4.507,89 ;; kr 9.276 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-36111100;25;; kr 4.507,89 ;; kr 9.276 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21092134F;25;; kr 4.513,28 ;; kr 9.287 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49230100;25;; kr 4.519,48 ;; kr 9.299 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19521041;25;; kr 4.804,25 ;; kr 9.304 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17611001C;25;; kr 4.656,13 ;; kr 9.309 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42113721;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42213721;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42213934;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42243823;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42243826;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42313839;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42313934;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42343826;25;; kr 4.527,90 ;; kr 9.317 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18221020;25;; kr 4.661,51 ;; kr 9.320 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0535;25;; kr 4.530,36 ;; kr 9.322 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49030100;25;; kr 4.531,76 ;; kr 9.325 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20602213F;25;; kr 4.532,58 ;; kr 9.326 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13811000.3P;25;; kr 4.666,43 ;; kr 9.330 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18027054;25;; kr 4.818,41 ;; kr 9.331 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60985125.1;25;; kr 4.345,97 ;; kr 9.331 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042043G;25;; kr 4.534,92 ;; kr 9.331 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-10410071;25;; kr 4.537,03 ;; kr 9.335 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19517101;25;; kr 4.541,94 ;; kr 9.346 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0061;25;; kr 4.360,82 ;; kr 9.363 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0062;25;; kr 4.360,82 ;; kr 9.363 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60539041.63;25;; kr 4.553,87 ;; kr 9.370 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-10413019;25;; kr 4.554,23 ;; kr 9.371 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-10640310;25;; kr 4.555,98 ;; kr 9.374 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60972050.1;25;; kr 4.555,98 ;; kr 9.374 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60972050.1R;25;; kr 4.555,98 ;; kr 9.374 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60972050.2;25;; kr 5.125,54 ;; kr 9.374 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16728005;25;; kr 4.845,09 ;; kr 9.383 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V10252064F;25;; kr 4.561,25 ;; kr 9.385 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A027113;25;; kr 4.849,53 ;; kr 9.391 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24813201AC;25;; kr 4.850,82 ;; kr 9.394 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12311001;25;; kr 4.570,02 ;; kr 9.403 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16720003;25;; kr 4.857,84 ;; kr 9.408 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49435150;25;; kr 4.581,60 ;; kr 9.427 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60975126;25;; kr 4.583,71 ;; kr 9.432 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12222182;25;; kr 4.719,66 ;; kr 9.436 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12322018;25;; kr 4.719,66 ;; kr 9.436 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12322082;25;; kr 4.719,66 ;; kr 9.436 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605113050Z4.4;25;; kr 4.874,10 ;; kr 9.439 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V12032198F;25;; kr 4.589,33 ;; kr 9.443 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49235150;25;; kr 4.589,68 ;; kr 9.444 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60975126.1;25;; kr 4.592,13 ;; kr 9.449 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-43364633;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-43364636;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-43364638;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-43464633;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-43464636;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-43464638;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-442064636;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-442064643;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44264636;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44264643;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44364633;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44364636;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44364638;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44364641;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44364643;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44464633;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44464636;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44464638;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44464641;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-44464643;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-HEL3P18;25;; kr 4.598,10 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60978135R;25;; kr 4.406,45 ;; kr 9.461 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V10522033G;25;; kr 4.599,27 ;; kr 9.464 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17728002.1;25;; kr 4.886,74 ;; kr 9.464 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20602131F;25;; kr 4.601,03 ;; kr 9.467 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V36032011F;25;; kr 4.601,03 ;; kr 9.467 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16510012;25;; kr 4.603,37 ;; kr 9.472 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60575041.22B;25;; kr 4.608,28 ;; kr 9.482 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042038F;25;; kr 4.610,97 ;; kr 9.488 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-35211000;25;; kr 4.612,49 ;; kr 9.491 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-15240100;25;; kr 4.612,84 ;; kr 9.491 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19417027;25;; kr 4.614,25 ;; kr 9.494 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020193;25;; kr 4.905,23 ;; kr 9.499 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19427029;25;; kr 4.906,51 ;; kr 9.502 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42214037;25;; kr 4.619,16 ;; kr 9.504 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42314035;25;; kr 4.619,16 ;; kr 9.504 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-42314037;25;; kr 4.619,16 ;; kr 9.504 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24350057;25;; kr 4.620,21 ;; kr 9.507 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19620068;25;; kr 4.909,20 ;; kr 9.507 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411009;25;; kr 4.755,82 ;; kr 9.508 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18210071;25;; kr 4.621,97 ;; kr 9.510 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042063F;25;; kr 4.623,26 ;; kr 9.513 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-26113143;25;; kr 4.912,71 ;; kr 9.514 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16721009;25;; kr 4.919,27 ;; kr 9.527 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0005;25;; kr 4.920,08 ;; kr 9.528 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17117111.1B;25;; kr 4.630,74 ;; kr 9.528 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17310071;25;; kr 4.633,20 ;; kr 9.533 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17310011;25;; kr 4.633,90 ;; kr 9.535 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21040094G;25;; kr 4.634,37 ;; kr 9.536 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19420047;25;; kr 4.926,75 ;; kr 9.541 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60594042.22B;25;; kr 4.637,41 ;; kr 9.542 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49130150;25;; kr 4.638,11 ;; kr 9.543 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40340160AM;25;; kr 4.639,17 ;; kr 9.546 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40440160AM;25;; kr 4.639,17 ;; kr 9.546 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49530150;25;; kr 4.640,92 ;; kr 9.549 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V35010054A;25;; kr 4.646,07 ;; kr 9.560 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13620101;25;; kr 4.787,76 ;; kr 9.572 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17122040.1;25;; kr 4.944,30 ;; kr 9.575 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21040086A;25;; kr 4.655,43 ;; kr 9.579 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60574043.20;25;; kr 4.655,66 ;; kr 9.580 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-SDSPPU0002;25;; kr 4.656,60 ;; kr 9.581 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40335200AM;25;; kr 4.657,42 ;; kr 9.583 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40435200AM;25;; kr 4.657,42 ;; kr 9.583 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605113050Z4.14;25;; kr 4.950,39 ;; kr 9.587 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24830201;25;; kr 4.952,14 ;; kr 9.590 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49330150;25;; kr 4.662,33 ;; kr 9.593 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19420030;25;; kr 4.953,90 ;; kr 9.594 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16127001;25;; kr 4.954,37 ;; kr 9.595 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19427010.24;25;; kr 4.954,83 ;; kr 9.595 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0152;25;; kr 4.956,94 ;; kr 9.600 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042059F;25;; kr 4.667,72 ;; kr 9.604 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0017;25;; kr 4.481,22 ;; kr 9.621 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0016;25;; kr 4.481,57 ;; kr 9.622 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16726076;25;; kr 4.971,10 ;; kr 9.627 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24822201C;25;; kr 4.972,38 ;; kr 9.629 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0063;25;; kr 4.485,20 ;; kr 9.630 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60574055.10;25;; kr 4.683,04 ;; kr 9.636 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24810001;25;; kr 4.976,36 ;; kr 9.637 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24816002;25;; kr 4.976,36 ;; kr 9.637 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60974203G;25;; kr 4.684,80 ;; kr 9.640 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16720005;25;; kr 4.977,65 ;; kr 9.640 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17417095;25;; kr 4.685,85 ;; kr 9.642 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17222036;25;; kr 4.980,22 ;; kr 9.645 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H007602H202;25;; kr 4.492,92 ;; kr 9.647 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24810010.1;25;; kr 4.981,98 ;; kr 9.648 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-T4648007;25;; kr 4.981,98 ;; kr 9.648 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-400110M70;25;; kr 4.689,36 ;; kr 9.649 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60994126.1;25;; kr 4.689,36 ;; kr 9.649 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18010018;25;; kr 4.691,82 ;; kr 9.654 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60594042.44;25;; kr 4.695,80 ;; kr 9.662 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042035G;25;; kr 4.696,97 ;; kr 9.665 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60800003;25;; kr 4.699,19 ;; kr 9.669 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17440102;25;; kr 4.703,40 ;; kr 9.678 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17440102G;25;; kr 4.703,40 ;; kr 9.678 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17740102;25;; kr 4.703,40 ;; kr 9.678 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24822302A;25;; kr 5.003,04 ;; kr 9.689 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042060F;25;; kr 4.711,59 ;; kr 9.695 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17522076;25;; kr 5.016,26 ;; kr 9.714 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17310010;25;; kr 4.725,16 ;; kr 9.723 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421069.1;25;; kr 5.021,52 ;; kr 9.725 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19424071;25;; kr 5.021,52 ;; kr 9.725 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17213115C;25;; kr 4.530,01 ;; kr 9.726 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49030150;25;; kr 4.730,78 ;; kr 9.734 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-UMSDZ031;25;; kr 4.732,65 ;; kr 9.738 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49430150;25;; kr 4.732,88 ;; kr 9.738 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17527108;25;; kr 5.034,28 ;; kr 9.749 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60800004.1;25;; kr 4.740,61 ;; kr 9.754 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60800005.1;25;; kr 4.740,61 ;; kr 9.754 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60800006.1;25;; kr 4.740,61 ;; kr 9.754 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12222018;25;; kr 4.742,71 ;; kr 9.759 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0219;25;; kr 5.039,89 ;; kr 9.760 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20522031F;25;; kr 4.743,77 ;; kr 9.761 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24602016;25;; kr 5.045,63 ;; kr 9.771 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H157114823;25;; kr 4.555,86 ;; kr 9.782 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H157114922;25;; kr 4.555,86 ;; kr 9.782 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H157115021;25;; kr 4.555,86 ;; kr 9.782 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H157115120;25;; kr 4.555,86 ;; kr 9.782 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H157115319;25;; kr 4.555,86 ;; kr 9.782 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H157115418;25;; kr 4.555,86 ;; kr 9.782 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H157115517;25;; kr 4.555,86 ;; kr 9.782 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A020101;25;; kr 5.053,11 ;; kr 9.786 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49230150;25;; kr 4.756,75 ;; kr 9.788 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V38550022A;25;; kr 4.757,81 ;; kr 9.790 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-25710202;25;; kr 4.759,56 ;; kr 9.793 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60574043.22A;25;; kr 4.761,32 ;; kr 9.797 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-T4622133;25;; kr 5.064,93 ;; kr 9.809 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24840003;25;; kr 5.071,48 ;; kr 9.821 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17840100;25;; kr 4.773,60 ;; kr 9.822 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17940100;25;; kr 4.773,60 ;; kr 9.822 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17B41600;25;; kr 4.773,60 ;; kr 9.822 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13910018.1;25;; kr 4.778,51 ;; kr 9.832 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042052F;25;; kr 4.778,87 ;; kr 9.833 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60974130;25;; kr 4.581,49 ;; kr 9.837 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60978100;25;; kr 4.581,49 ;; kr 9.837 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-609A0102;25;; kr 4.581,49 ;; kr 9.837 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-49135100;25;; kr 4.782,73 ;; kr 9.841 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0065;25;; kr 4.585,11 ;; kr 9.845 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0066;25;; kr 4.585,11 ;; kr 9.845 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-243B0067;25;; kr 4.585,11 ;; kr 9.845 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-27101001;25;; kr 4.785,18 ;; kr 9.846 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V10862022G;25;; kr 4.787,64 ;; kr 9.851 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13622035;25;; kr 5.090,44 ;; kr 9.858 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042073F;25;; kr 4.792,32 ;; kr 9.861 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17411041;25;; kr 4.798,17 ;; kr 9.873 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-T1070142Y;25;; kr 5.101,32 ;; kr 9.879 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20862063F;25;; kr 4.807,53 ;; kr 9.892 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H161117821;25;; kr 4.608,05 ;; kr 9.894 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H161118319;25;; kr 4.608,05 ;; kr 9.894 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H161118817;25;; kr 4.608,05 ;; kr 9.894 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H161119315;25;; kr 4.608,05 ;; kr 9.894 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H161217821;25;; kr 4.608,05 ;; kr 9.894 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H161218319;25;; kr 4.608,05 ;; kr 9.894 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H161218817;25;; kr 4.608,05 ;; kr 9.894 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V11042016A;25;; kr 4.813,97 ;; kr 9.905 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-22510302;25;; kr 4.817,48 ;; kr 9.913 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17417092;25;; kr 4.821,69 ;; kr 9.921 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-T1012075;25;; kr 5.124,60 ;; kr 9.924 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60310200;25;; kr 5.125,89 ;; kr 9.927 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20112129F;25;; kr 4.824,50 ;; kr 9.927 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17117100.2;25;; kr 4.826,60 ;; kr 9.931 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17117105.1;25;; kr 4.826,60 ;; kr 9.931 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40050127;25;; kr 4.833,27 ;; kr 9.945 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16625001;25;; kr 5.136,07 ;; kr 9.946 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12324032;25;; kr 4.975,54 ;; kr 9.948 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60985210.30G1;25;; kr 4.836,78 ;; kr 9.952 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40330300AM;25;; kr 4.837,48 ;; kr 9.954 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40430300AM;25;; kr 4.837,48 ;; kr 9.954 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421037;25;; kr 5.143,91 ;; kr 9.962 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60774050;25;; kr 5.446,94 ;; kr 9.962 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60594042.21B;25;; kr 4.842,75 ;; kr 9.965 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16525001;25;; kr 5.149,17 ;; kr 9.972 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60972202R.2V;25;; kr 4.849,42 ;; kr 9.978 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60982130;25;; kr 4.648,64 ;; kr 9.981 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V21042065F;25;; kr 4.851,99 ;; kr 9.984 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60575041.30;25;; kr 4.853,98 ;; kr 9.988 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19120114;25;; kr 5.162,74 ;; kr 9.998 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19517097.2B;25;; kr 4.863,11 ;; kr 10.006 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16522028;25;; kr 5.168,48 ;; kr 10.009 ;;;;;;;;;;;;;;;;;;;;;;200602
